logFC AveExpr t P.Value adj.P.Val B GENE
KLK15 2.4276035 4.99961375 7.3546455 0.004119972025 0.0430526675 0.241827302 55554
KLRA1 -1.445587 2.2159783 -5.39026 0.001678961 0.034121182 -0.864617494 10748
KLRB1 -1.176246 5.2378085 -5.139426 0.002136845 0.038674563 -1.123186896 3820
KLRC2 -2.080195 1.9285964 -10.34438 4.771752e-05 0.008717987 2.800450181 3822
KPNA3 -1.44554 5.5027196 -5.900432 0.001052643 0.027107954 -0.365927134 3839
KPNA5 -1.7168225 4.6001387 -8.0877125 0.00019145235 0.012578799 1.4177596435 3841
KRT13 -5.058983 6.4171099 -5.651853 0.001316476 0.030266164 -0.604466791 3860
KRT14 -4.594496 7.7494399 -9.829152 6.79375e-05 0.009278521 2.50642481 3861
KRT15 -7.457851 11.0688584 -5.990384 0.0009724794 0.026048843 -0.281625825 3866
KRT17 -5.253627 7.2917285 -4.960912 0.002549502 0.041970421 -1.312813155 3872
KRT17P3 -3.806009 6.9543705 -7.081817 0.0003974779 0.017137232 0.662206673 729682
KRT5 -5.866393 8.4395771 -7.413862 0.0003094963 0.015411478 0.922756102 3852
KRTDAP -2.010441 3.5422926 -8.718869 0.0001258103 0.011022697 1.84405076 388533
KY -1.710729 1.5345745 -7.334108 0.0003283845 0.01579298 0.861220738 339855
L2HGDH 1.337634 6.4534885 6.258418 0.0007720396 0.023438396 -0.036582184 79944
LAG3 -1.491489 6.3632368 -7.20861 0.000360859 0.016474716 0.763061148 3902
LAMA3 -2.82568066666667 3.96750533333333 -8.58052166666667 0.000829129426666667 0.020473042 1.338535128 3909
LAMB2 -2.152136 12.4167421 -7.329058 0.0003296246 0.015804052 0.857302207 3913
LAMB3 -5.343055 10.3507467 -6.808693 0.000491868 0.018866774 0.43903019 3914
LCA5 -1.520216 6.396329 -6.381033 0.0006964309 0.022360796 0.072523782 167691
LCAT -2.636318 6.1812315 -10.13187 5.37282e-05 0.008826916 2.685770127 3931
LDB3 -2.9191825 5.7976629 -9.2459355 0.00046976844 0.017005395 1.7840418705 11155
LDHB -3.587554 12.120129 -9.986058 5.836136e-05 0.008995388 2.60539821 3945
LEPR -1.972507 3.5420088 -7.294162 0.00079020845 0.0211692895 0.666766617 3953
LGALS1 -1.888624 12.6487931 -7.234347 0.0003539085 0.01637356 0.783325754 3956
LGALS3BP -2.436398 8.0094138 -4.819747 0.002940366 0.045484728 -1.466142389 3959
LGI4 -1.709046 7.1305411 -4.929995 0.002629797 0.042730024 -1.3461366 163175
LHFPL2 -1.6041515 5.27307315 -5.3974615 0.0026097095 0.039689481 -0.926482349 10184
LIMS2 -3.043486 9.5740563 -14.61086 6.448044e-06 0.008596569 4.608686366 55679
LIX1 -5.9806075 4.71523865 -6.4271635 0.0007690822 0.022809681 0.0914070645 167410
LMCD1 -1.282547 10.0389595 -5.068265 0.002291516 0.039874977 -1.198211437 29995
LMO3 -2.823925 5.110272 -5.411436 0.00164572 0.033735018 -0.843202506 55885
LMO4 -2.267894 9.4074187 -9.294348 8.774561e-05 0.009752762 2.204426379 8543
LMOD1 -3.900757 9.630922 -7.746489 0.0002430965 0.013775167 1.172538069 25802
LOC100126784 -2.643743 2.0257224 -7.984145 0.0002056561 0.012904283 1.344471329 100126784
LOC100127983 -3.86673433333333 3.87150366666667 -10.6339433333333 5.722642e-05 0.00924098166666667 2.878563714 100127983
LOC100128003 1.43927 5.4253483 4.76622 0.00310598 0.046926808 -1.525072726 100128003
LOC100128108 -1.86408 8.2363985 -5.150102 0.002114679 0.038508198 -1.111995784 100128108
LOC100128164 -3.366053 6.7389868 -7.049247 0.0004075629 0.017307966 0.636021477 100128164
LOC100128178 -1.9557785 5.1551689 -6.1415215 0.0008546272 0.0245963025 -0.14261913 100128178
LOC100128239 -2.585027 4.0939944 -5.581572 0.001404238 0.03124655 -0.673426663 100128239
LOC100130357 -1.77981 4.6390785 -4.973793 0.00251687 0.041683927 -1.298971181 100130357
LOC100130360 -1.07464 5.4606327 -4.779693 0.003063323 0.046617812 -1.510198994 100130360
LOC100130623 -4.172208 3.8491218 -8.256739 0.0001706307 0.012187409 1.535295651 100130623
LOC100131289 -4.248066 2.7277625 -10.83092 3.666417e-05 0.008641036 3.052535876 100131289
LOC100131642 -1.124715 3.4560017 -4.664486 0.003450665 0.049531782 -1.638284699 100131642
LOC100131721 1.703272 4.8879751 5.768334 0.001184444 0.028820415 -0.491659162 100131721
LOC100131993 -2.406235 5.0201754 -7.169021 0.0003718591 0.016738682 0.731754431 100131993
LOC100131998 -1.744955 8.2231034 -8.565479 0.0001389806 0.011112275 1.743559104 100131998
LOC100132409 -2.664457 2.9694086 -6.665493 0.0005515217 0.020003366 0.318681014 100132409
LOC100132439 -2.7362735 6.8597589 -4.9910175 0.002484621 0.0415607055 -1.281071347 100132439
LOC100144602 -6.934407 5.0883934 -9.721469 6.800373e-05 0.00921213 2.455949637 100144602
LOC100190890 -1.466648 9.7641217 -5.974614 0.0009860143 0.02619487 -0.296328962 100190890
LOC100190939 -1.27933333333333 7.41222903333333 -5.54602333333333 0.001501834 0.0320970546666667 -0.713643610333333 100190939
LOC120376 -1.513096 5.852027 -4.82726 0.00291793 0.045357846 -1.457906073 120376
LOC146346 -1.309371 8.4742646 -6.185723 0.000821292 0.024195326 -0.102145054 146346
LOC151878 -1.607428 7.3387178 -8.567452 0.0001388013 0.011112275 1.744864216 151878
LOC253264 -3.447861 5.8866939 -7.37746 0.0003179577 0.015599699 0.89475078 253264
LOC254128 -2.022217 6.9400761 -9.835919 6.362251e-05 0.009151255 2.521175298 254128
LOC283143 -2.071528 3.5966408 -9.150901 9.581127e-05 0.009983667 2.116977779 283143
LOC283174 -3.8284325 6.4799428 -6.560866 0.00081237035 0.0227676525 0.179335032 283174
LOC283481 -2.688983 4.9239364 -7.579004 0.0002742242 0.014556842 1.048131289 283481
LOC283904 -3.28749 4.5453437 -8.308307 0.0001648074 0.0119171 1.570651701 283904
LOC284244 -3.900418 3.0142255 -12.80256 1.394206e-05 0.008596569 3.94309656 284244
LOC285216 1.452618 4.4551978 6.883821 0.0004635541 0.018240285 0.501241487 285216
LOC286126 -1.667198 1.5641993 -5.219837 0.001976154 0.037170231 -1.039305008 286126
LOC339483 -2.253864 8.266686 -8.69211 0.0001280004 0.011022697 1.826658861 339483
LOC346887 -2.444192 7.1784161 -10.94213 3.457356e-05 0.008596569 3.108193607 346887
LOC389634 -1.97318966666667 6.13258736666667 -6.162405 0.00407215643333333 0.0465456673333333 -0.571139671333333 389634
LOC389831 -3.2744595 8.89351105 -5.235445 0.0019985595 0.0370667705 -1.02676384 389831
LOC391334 -1.750049 12.4545646 -9.639659 7.134996e-05 0.00931293 2.408774124 391334
LOC392787 -4.026699 6.3402259 -9.238921 9.076532e-05 0.009904427 2.170818836 392787
LOC399959 -3.207744 4.6431311 -7.48309 0.0002941095 0.015154598 0.97564635 399959
LOC400236 1.226953 8.0734178 4.917668 0.00266261 0.04309866 -1.359464103 400236
LOC400464 -2.693361 2.5571446 -8.901685 0.0001119549 0.010654649 1.961328397 400464
LOC400986 -1.1709 7.2350816 -5.32696 0.001782976 0.035232958 -0.929014765 400986
LOC401127 1.513772 7.118683 6.122901 0.0008667685 0.024804568 -0.159336808 401127
LOC440295 -1.28643716666667 9.08207395 -6.59043166666667 0.0007528351 0.022095283 0.216196061166667 440295
LOC440731 2.046387 8.0147724 5.228179 0.001960285 0.03705726 -1.030656873 440731
LOC441768 -1.646761 7.0883129 -7.601676 0.0002697528 0.014520828 1.065132359 441768
LOC441795 1.103146 8.4087255 6.069954 0.0009073448 0.02532184 -0.207927696 441795
LOC442245 -2.011423 3.8310587 -9.935507 6.007444e-05 0.008995388 2.577208581 442245
LOC497257 -1.904259 7.2498458 -6.529166 0.0006161476 0.020985254 0.201906359 497257
LOC54492 -1.506936 9.7991575 -5.076997 0.002271868 0.039669558 -1.188964649 54492
LOC572558 -5.967941 7.739451 -7.404966 0.00031154 0.015461932 0.915924422 572558
LOC641467 -2.559726 3.7169818 -7.75635 0.0002413946 0.013775167 1.179778274 641467
LOC644538 -2.9673965 5.94068295 -8.2218345 0.000492223155 0.0171314485 1.296420562 644538
LOC645277 -1.862384 4.6055383 -9.476661 7.8602e-05 0.009385329 2.313381784 645277
LOC646090 1.071312 8.0800946 4.691332 0.003355686 0.048948864 -1.608255404 646090
LOC646576 -3.376167 2.2221073 -7.805699 0.0002330813 0.013608502 1.215871472 646576
LOC728199 -2.265602 3.7589755 -6.437274 0.000664614 0.021742443 0.121956635 728199
LOC728264 -3.734053 8.8183366 -10.32069 4.834747e-05 0.008717987 2.787807689 728264
LOC728698 1.151012 11.2047804 4.707131 0.003301175 0.048562869 -1.590635608 728698
LOC729085 -1.029544 5.9082562 -5.222058 0.001971913 0.037109399 -1.037000754 729085
LOC730092 -2.211716 4.7200416 -4.668846 0.003435036 0.049413554 -1.633400613 730092
LOC730405 -1.861247 2.5032635 -5.817735 0.001133062 0.028288841 -0.444366565 730405
LOC90499 -1.507219 6.7062253 -5.904271 0.00104907 0.02704691 -0.362307363 90499
LOXL1 -1.37728 10.5924411 -4.685921 0.003374589 0.049077539 -1.61429899 4016
LPA -3.0354795 3.69729775 -4.8732505 0.0034536235 0.0476885865 -1.4371486135 4018
LPAR1 -3.329165 3.2289802 -7.119382 0.0003862011 0.016988594 0.692265116 1902
LPCAT3 1.268597 8.7328419 4.874035 0.002782532 0.044200952 -1.406820333 10162
LPCAT4 -1.274875 4.7472248 -4.707982 0.003298266 0.04855182 -1.589687455 254531
LPP -1.4952495 10.2085276 -5.579952 0.001472668 0.0317445085 -0.681655176 4026
LRCH2 -4.240496 6.0940412 -11.31698 2.847885e-05 0.008596569 3.290660351 57631
LRFN5 -1.469153 2.5888596 -5.016016 0.002413183 0.041054201 -1.253773837 145581
LRP1B -3.695343 2.5645001 -18.4689 1.623792e-06 0.008596569 5.681307925 53353
LRRC34 -1.994571 5.2262414 -6.74781 0.0005162762 0.019387682 0.388148412 151827
LRRCC1 -1.465001 6.1856454 -5.810017 0.00296755265 0.039710511 -0.622012806 85444
LRRK2 -1.840904 4.5903591 -6.159528 0.0008399139 0.024440028 -0.125931639 120892
LRRTM1 -2.400787 2.4056671 -7.00584 0.0004214638 0.017664985 0.600945932 347730
LXN -2.023854 8.9603116 -5.789093 0.001162536 0.028643426 -0.471746624 56925
LYL1 -1.024799 5.7856545 -5.227848 0.001960911 0.03705726 -1.030999247 4066
LYPLA1 1.318134 11.37075525 4.727456 0.0033274655 0.0480276675 -1.571732957 10434
MAGED4B -4.38182 7.6369911 -8.980573 0.0001065265 0.010400959 2.011118227 81557
MAGOH -1.494594 9.2791143 -5.38738 0.001683542 0.034183412 -0.867535732 4116
MAL -4.089755 6.1695972 -8.450674 0.0001498849 0.011509366 1.667066171 4118
MAL2 1.692262 11.8686973 4.820023 0.002939539 0.045484728 -1.465839877 114569
MAMLD1 -2.667405 5.9554867 -8.459706 0.0001489921 0.011509366 1.673124404 10046
MAN2A1 -1.3420165 7.8712369 -6.6046335 0.0006296335 0.020929027 0.253716699 4124
MANEAL 1.768104 8.7573391 6.768158 0.0005079668 0.019248623 0.405201173 149175
MAOA 2.730848 12.0955543 9.125696 9.731547e-05 0.010054848 2.10145243 4128
MAP1A -2.621036 5.1826287 -7.85694 0.0002247964 0.013349528 1.253104429 4130
MAP3K12 -1.188451 4.9157815 -5.113068 0.002192708 0.03895476 -1.150888417 7786
MAP3K2 -1.390141 5.6927413 -5.34749833333333 0.002083732 0.0368180703333333 -0.930175882666667 10746
MAPK10 1.67421 8.8805152 5.121649 0.002174341 0.038928182 -1.141858536 5602
MAPK8IP2 1.531634 6.2334759 6.198431 0.0008124285 0.024075189 -0.090636488 23542
MARS2 2.052763 2.3960251 4.699481 0.003327443 0.048742226 -1.599162423 92935
MATN2 -2.729607 6.3053205 -6.3856165 0.00071663195 0.022508208 0.0715953465 4147
MCAM -1.513905 9.0214703 -5.859291 0.0011456376 0.028081718 -0.411949492 4162
MCC -2.90222 5.0501966 -11.23098 2.975876e-05 0.008596569 3.249484799 4163
MCCC2 3.067696 9.7076845 8.753481 0.0001230416 0.010894794 1.866459878 64087
MCF2 -2.93877 2.1910281 -14.23126 7.522155e-06 0.008596569 4.479189444 4168
MDFIC -2.152676 4.58927945 -9.197957 0.000164465695 0.0118755835 2.0348132755 29969
MEIS1 -3.23891 7.5197823 -6.242229 0.0007827082 0.02361502 -0.051125762 4211
MEIS2 -4.0316745 6.8813221 -8.289063 0.0001717179 0.0120404875 1.5527527365 4212
MEIS3P1 -1.6513995 8.47218125 -5.371506 0.001745031 0.034810297 -0.886552158 4213
MEOX1 -1.654078 3.2223893 -5.661734 0.001304647 0.030223767 -0.594826454 4222
MESP1 2.275565 12.3228274 7.099725 0.0003940361 0.017117132 0.6757536555 55897
MET -2.33175333333333 7.08319139166667 -9.37336491666667 0.000600415541666667 0.0150125805833333 2.0616538755 4233
METTL1 1.1712755 9.3598241 5.1557045 0.0021707015 0.038642401 -1.110448214 4234
MFAP4 -2.409857 11.9523816 -5.877406 0.00107436 0.027385232 -0.387677264 4239
MFSD3 1.578158 9.5755507 6.102227 0.0008823606 0.02501802 -0.178268122 113655
MFSD6L -2.422107 6.1835309 -5.012943 0.002420563 0.041089811 -1.257054075 162387
MGC24103 -2.778272 6.4037833 -6.388174 0.0006922958 0.022291626 0.078821636 158295
MMP14 -1.776679 6.3395256 -5.810615 0.001140309 0.028359671 -0.451163346 4323
MOSC1 1.272498 9.719886 5.029832 0.002380312 0.040712726 -1.239041748 64757
MPHOSPH9 1.5163985 5.32819095 5.2115925 0.00330122955 0.044328391 -1.125078115 10198
MPL -1.17984 4.88594885 -4.8906375 0.002749419 0.0438120635 -1.3893977185 4352
MPP6 1.555545 6.6077344 7.693054 0.0002525628 0.014140706 1.133142359 51678
MR1 -1.85963566666667 6.08644403333333 -5.26841666666667 0.002102552 0.037470643 -1.00318049033333 3140
MRAP2 -2.943008 5.46658895 -5.1184085 0.0026494095 0.041539668 -1.1727132045 112609
MRC2 -2.024854 4.6356703 -4.9447 0.002591256 0.042308806 -1.330269667 9902
MRPS31 -1.086366 9.7201989 -5.913854 0.001040215 0.02689562 -0.353281062 10240
MRVI1 -3.187467 8.3545615 -9.587342 7.358982e-05 0.009325872 2.378360431 10335
MSL3L2 1.326269 9.0507385 7.672494 0.0002563178 0.014262232 1.117910887 151507
MSRB3 -3.1622005 6.1860432 -9.122512 0.000116287565 0.010646884 2.068030879 253827
MT1E -2.8170715 7.9328399 -4.8137395 0.0037751685 0.0494167495 -1.5060102765 4493
MT1F -3.519731 9.105654 -5.17834 0.002057296 0.038055862 -1.082474587 4494
MT1JP -4.019856 7.2666038 -5.154641 0.002105333 0.038462353 -1.10724252 4498
MT1M -3.725416 9.9195903 -5.777138 0.001175095 0.028674874 -0.483206682 4499
MTF2 -1.307913 7.339106 -5.737448 0.001217919 0.029177554 -0.521392421 22823
MTFR1 1.397271 6.7606578 5.7660355 0.0034541525 0.0422919145 -0.687284539 9650
MTHFD2 1.46469 9.8634669 6.970935 0.0004330383 0.017854012 0.572591433 10797
MUC1 -2.800344 6.6490638 -4.834596 0.002896211 0.045178132 -1.449872513 4582
MVP -1.947009 10.8840562 -4.902643 0.002703232 0.04345928 -1.37573902 9961
MXRA5 -2.460921 6.7912197 -7.478015 0.0002952069 0.015154598 0.971785899 25878
MXRA7 -2.6773455 7.472557225 -9.66027075 7.48033325e-05 0.009491665 2.41071692575 439921
MYH11 -4.460308 14.3582503 -6.7436955 0.00051919215 0.019383623 0.3843293615 4629
MYL2 -3.075525 4.6537362 -8.566955 0.0001388464 0.011112275 1.744535706 4633
MYL9 -3.929487 10.6610353 -9.825471 6.400862e-05 0.009151255 2.515257932 10398
MYLK -3.8104995 12.75517695 -7.281689 0.0003419974 0.0160855805 0.820196766 4638
MYOCD -2.60209 1.8224619 -5.514356 0.001494463 0.032280834 -0.740016599 93649
MYOF -3.02057366666667 7.99920473333333 -10.91114 3.624283e-05 0.00863704166666667 3.08745652466667 26509
MYOT -3.209444 4.6744546 -4.955781 0.002562634 0.042070374 -1.318333753 9499
N4BP2L1 -2.317002 6.8471053 -11.78701 2.25153e-05 0.008596569 3.508801281 90634
NAALADL1 -2.218401 4.7082592 -9.264754 8.93432e-05 0.009839055 2.186510839 10004
NACAD -2.461849 5.9808946 -8.361357 0.0001590548 0.011694785 1.606782205 23148
NAGS -1.35163436666667 6.37073026666667 -6.20693366666667 0.00297069333333333 0.0364025703333333 -0.269960114666667 162417
NANOS3 -2.338685 5.8119214 -4.968893 0.002529227 0.041780967 -1.304233414 342977
NAP1L5 -1.731286 5.10155175 -5.821538 0.00126285255 0.029143858 -0.457461582 266812
NCRNA00095 1.323412 1.297398 5.480927 0.001541785 0.032807981 -0.773369413 283932
NDN -1.491456 8.7905313 -5.675442 0.001288435 0.029998739 -0.581473131 4692
NDP -3.247391 3.6946789 -4.693496 0.003348161 0.048902494 -1.605840342 4693
NEIL3 2.09244 1.7393328 5.920387 0.001034226 0.026826058 -0.347133989 55247
NELL1 -4.634064 7.4433446 -4.734999 0.003207439 0.04790772 -1.559647833 4745
NES -1.899249 8.6313032 -7.986093 0.000205378 0.012904283 1.345858819 10763
NEXN -3.2048425 9.7568615 -7.2306555 0.0003606052 0.0164607615 0.777862505 91624
NFAT5 -1.3678875 7.84331835 -5.344409 0.001862448 0.0355790755 -0.9196819965 10725
NFIA -1.106077 10.7215119 -4.986487 0.002485177 0.041525697 -1.285355434 4774
NGEF -1.474023 7.6151587 -4.972926 0.002519052 0.041689386 -1.299902246 25791
NGFR -2.582958 5.9479562 -5.176062 0.00206186 0.038069981 -1.084852064 4804
NHLRC3 -1.575279 6.8261625 -6.062023 0.0009581199 0.0257255833333333 -0.221890791 387921
NHS -2.509895 6.1289729 -7.915253 0.0002157781 0.013126013 1.2951752 4810
NID2 -1.503329 7.5925466 -4.898521 0.002714497 0.043562599 -1.380209256 22795
NINJ2 -1.454155 4.8623811 -6.119798 0.0008690888 0.024819803 -0.162175085 4815
NKAPL -2.73645 2.2048146 -5.246475 0.001925983 0.036731323 -1.011724344 222698
NKD1 -1.506306 4.1879855 -5.691636 0.001269579 0.029796722 -0.565732123 85407
NLGN2 -1.282582 7.8289411 -4.807926 0.002976064 0.045787601 -1.479119636 57555
NLGN3 -2.705634 3.4775581 -6.097596 0.0008858966 0.02501802 -0.182515694 54413
NLGN4Y -1.139435 4.6173826 -4.847957 0.0029419995 0.0450986325 -1.4390867755 22829
NMB -1.097069 10.0917668 -5.597025 0.001384383 0.030992344 -0.658206023 4828
NMUR1 -4.047727 4.3197704 -8.405485 0.0001544457 0.011611429 1.636651366 10316
NOG -1.68705 2.5942224 -5.706294 0.001252782 0.029541114 -0.551513683 9241
NOL3 -1.29315 12.4541721 -4.832168 0.002903378 0.045225126 -1.452529953 8996
NOVA1 -2.2462755 3.188567 -7.544658 0.00051477935 0.017827262 0.9100257705 4857
NPR2 -2.429087 7.0524735 -7.806269 0.0002329873 0.013608502 1.216286816 4882
NR2F1 -2.922918 10.5687323 -5.990072 0.0009727448 0.026048843 -0.281915996 7025
NRG2 -3.3416505 3.75219605 -9.1867775 0.000188902475 0.0124041335 1.998600237 9542
NRM -1.15956 5.8498663 -5.177709 0.002058559 0.038055862 -1.083132902 11270
NRN1L -1.317699 6.2172288 -5.2195 0.001976797 0.037170231 -1.03965407 123904
NRTN -2.40477 5.4802751 -5.102 0.00221666 0.0392238 -1.162551396 4902
NRXN2 -2.385807 5.8857789 -5.47216 0.001554476 0.032840374 -0.782141881 9379
NT5E -2.04033333333333 4.4237578 -7.16246266666667 0.000761089436666667 0.021043858 0.585346565 4907
NTF4 -6.426631 5.2054328 -11.86373 2.168606e-05 0.008596569 3.543330811 4909
NTN4 -2.695185 8.3652963 -10.26141 4.996647e-05 0.008717987 2.756018222 59277
NUCB2 2.3917935 10.0963951 5.127229 0.0023328295 0.0399340555 -1.146420257 4925
NUDT11 -4.047396 4.8131084 -6.324993 0.00085131355 0.0238364775 -0.00129197199999997 55190
NUDT8 2.845452 11.0352587 8.990474 0.000105867 0.010382914 2.017332443 254552
NUDT9P1 -1.858737 4.2881908 -5.886994 0.001065255 0.027296451 -0.378611316 119369
NUF2 1.704461 5.6424861 6.012798 0.0009536055 0.025727413 -0.260782867 83540
OAT -2.540693 8.497069 -4.866475 0.002803925 0.044337735 -1.415054262 4942
ODC1 1.51272 13.3811752 4.69581 0.003340134 0.048816926 -1.603257819 4953
ODZ2 -3.893694 7.8381903 -6.480088 0.0006415085 0.021390746 0.15933202 57451
ODZ3 -2.56875 4.19036518 -10.8335372 0.0036628010112 0.0375683418 1.8472514366 55714
OR10A5 1.610899 3.5484208 5.084067 0.002256099 0.039532237 -1.181486214 144124
OR51E2 1.552398 10.80283225 4.927519 0.002698831 0.0434622955 -1.351906672 81285
P2RY12 -2.424987 1.9624898 -9.361568 8.423801e-05 0.009503695 2.244880614 64805
P2RY5 -2.337074 8.4340143 -7.093723 0.0003938633 0.017113662 0.671750058 10161
PABPC4L -2.202827 7.8233092 -7.163078 0.0003735434 0.016748066 0.727040559 132430
PAGE4 -2.578845 9.5066581 -6.495767 0.0006332785 0.021258039 0.172964499 9506
PAH -3.223825 2.3399615 -4.749347 0.003160355 0.047405324 -1.543740164 5053
PAK3 -3.182518 3.3830682 -8.928654 0.0001100639 0.010580209 1.978404513 5063
PAK7 -2.552359 2.3013503 -9.662437 7.03995e-05 0.009293354 2.421955786 57144
PALLD -2.459788 12.3603635 -7.484554 0.0002937936 0.015154598 0.976759972 23022
PAM -1.509312 8.06388856666667 -5.95673833333333 0.001030167 0.0267117833333333 -0.317061756 5066
PAQR8 -2.1548035 5.29503265 -7.113882 0.0004536676 0.0177617395 0.6620221715 85315
PARP6 -1.771294 8.3894934 -5.793945 0.001157482 0.028604057 -0.467100919 56965
PBK 4.001447 4.8846848 7.190797 0.0003657615 0.01658082 0.74899524 55872
PCCB 1.67616366666667 9.6609125 7.847828 0.000227092033333333 0.0134263033333333 1.24587534633333 5096
PCDH18 -3.310777 5.7351716 -5.644499 0.00132536 0.030362648 -0.611651497 54510
PCOLCE2 -1.926352 9.6603556 -4.843369 0.002870477 0.045006797 -1.440275602 26577
PCP4 -4.866696 11.5596673 -6.572054 0.000594923 0.020725295 0.238878249 5121
PDCD2L 1.278497 9.2140727 5.602878 0.001376946 0.03091122 -0.652449425 84306
PDE2A -1.765078 7.52590985 -6.179575 0.00083734705 0.024261859 -0.1098418715 5138
PDE5A -2.9093245 5.0356406 -7.72998 0.0002607811 0.0142223655 1.150705772 8654
PDE8B -4.316713 10.1973963 -13.02759 1.259797e-05 0.008596569 4.033015337 8622
PDGFC -2.9909045 5.1231483 -8.010182 0.00045815269 0.0168576745 1.2012255865 56034
PDGFD -1.984461 5.88048 -4.936771 0.002611956 0.042554181 -1.338820712 80310
PDLIM7 -2.202011 6.52796555 -8.734491 0.00012526735 0.010891068 1.8532048465 9260
PDPN -2.7399835 5.96854475 -9.5562485 7.496855e-05 0.009334204 2.36017297 10630
PDZRN4 -3.369707 5.87708375 -7.763804 0.00065139166 0.0192581115 0.983290874 29951
PER3 -1.67265566666667 5.38862136666667 -5.70304133333333 0.00427372013333333 0.0485234353333333 -0.866074947666667 8863
PFKM -1.787297 9.9472312 -7.641653 0.0002620716 0.014421945 1.094986479 5213
PGM5 -3.528328 6.69787815 -11.18262 8.39724975e-05 0.01011126725 3.0649788785 5239
PGR -2.668706 4.18376745 -7.1643845 0.0004846928 0.0180546445 0.6838149475 5241
PHACTR2 -1.755169 7.5066416 -4.934153 0.0034575385 0.0470678715 -1.380578921 9749
PHF11 -1.379612 8.0624379 -5.907656 0.001045932 0.027012418 -0.359117368 51131
PHF19 -1.242021 7.2440891 -5.127479 0.002162352 0.0388340115 -1.1357544 26147
PHYHIP -1.979677 5.0678738 -5.436401 0.001607489 0.033346139 -0.818036386 9796
PIGW 1.562707 5.16793635 5.7983665 0.0013215097 0.0297084275 -0.4833494085 284098
PITX2 -4.853157 3.5227562 -12.38743 1.688423e-05 0.008596569 3.771380163 5308
PLCD4 -3.646085 4.5995659 -10.92397 3.49054e-05 0.008596569 3.099151051 84812
PLCE1 -1.454223 6.9915242 -6.274138 0.0007618387 0.023291507 -0.022490431 51196
PLCL1 -1.773566 3.91122245 -6.6558205 0.00107921975 0.024826404 0.191477738 5334
PLEKHG2 -1.299583 7.1116736 -5.276985 0.00187029 0.03617282 -0.980260978 64857
PLEKHG3 -1.584795 7.7639701 -6.1562515 0.00139289795 0.0286048025 -0.2132331345 26030
PLEKHG5 -1.791791 6.6511625 -5.39092 0.001677914 0.034115319 -0.863949812 57449
PLEKHO1 -2.48944 10.8690772 -8.025644 0.0001998235 0.012838929 1.373955025 51177
PLN -3.101768 7.0127231 -8.6418305 0.000268258715 0.0137923805 1.6541726975 5350
PLP2 -2.676494 7.6965646 -5.506663 0.001505205 0.032449626 -0.747678537 5355
PLS1 -1.963473 4.774079 -5.209511 0.001996 0.037390737 -1.050023746 5357
PLS3 -1.541437 8.3290458 -5.195493 0.002023306 0.037745183 -1.064600296 5358
PLSCR4 -2.308277 7.321731 -6.029204 0.0009400563 0.025568963 -0.245568243 57088
PLXDC2 -1.601568 6.4213708 -6.652015 0.0005575517 0.020094626 0.3072332 84898
PMCHL1 2.360478 1.6827885 6.100184 0.0008839184 0.02501802 -0.180141533 5369
PMP22 -1.755803 10.2002033 -4.77865 0.003066602 0.046625933 -1.511349581 5376
PNCK -3.222907 4.7399597 -11.09404 3.193738e-05 0.008596569 3.183076705 139728
POMC -2.058026 6.5435422 -5.313979 0.001805202 0.035502998 -0.942291874 5443
PON3 -3.281151 5.6944825 -5.351494 0.001741816 0.034790713 -0.903988319 5446
POPDC2 -2.62693 7.55035305 -9.425892 0.00010397306 0.010308345 2.2376615565 64091
POTEF -1.756562 12.7961186 -9.814735 6.440822e-05 0.009151255 2.509169562 728378
PPAPDC3 -2.856161 7.501104 -7.417264 0.0003087188 0.015411478 0.92536677 84814
PPARGC1A -3.7140945 3.57932295 -8.5499815 0.000282367295 0.0140528345 1.595993995 10891
PPP1R12A -1.274339 8.68867516666667 -6.53404433333333 0.000806534333333333 0.022727011 0.165022508666667 4659
PPP1R12B -2.6612325 8.91464335 -10.2576745 5.140533e-05 0.0088951885 2.749346441 4660
PPP1R14A -2.764139 8.8580649 -10.28356 4.935447e-05 0.008717987 2.767918636 94274
PPP1R1A -1.7794445 6.2242574 -5.0417605 0.00405214225 0.0488367525 -1.3082648705 5502
PPP1R3C -3.804554 9.1334737 -8.185177 0.0001791098 0.01235084 1.485843625 5507
PPP3CB -1.205378 8.7845236 -5.217717 0.00198021 0.037187797 -1.041504165 5532
PRC1 1.736377 7.8634822 5.454277 0.001580735 0.033065417 -0.800070239 9055
PRDM5 -1.658603 3.9558402 -7.224605 0.000356521 0.016376318 0.775663824 11107
PRDM6 -3.303842 6.5127159 -6.680089 0.0005450753 0.019899889 0.331055932 93166
PRDM8 -3.78406 4.1290816 -8.252187 0.000171156 0.012190801 1.532163752 56978
PRELP -1.570359 8.3620018 -4.735828 0.003204696 0.04790772 -1.558727606 5549
PRICKLE1 -2.016596 6.4936218 -5.154476 0.002105671 0.038462353 -1.107414726 144165
PRICKLE2 -3.369305 5.7353107 -9.124981 9.735854e-05 0.010054848 2.101011288 166336
PRINS -2.062869 10.0906138 -5.884719 0.001067407 0.027331816 -0.380761419 100169750
PRKCB -3.414405 5.90452366666667 -10.212617 0.000291983470333333 0.0138230046666667 2.370668891 5579
PRKCDBP -1.382652 8.79880455 -4.898138 0.0032682005 0.0465243165 -1.405915122 112464
